SRC_STATION_NAME,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,OCT_JOYYOU_SIXTY_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE,Starting Station Coord,Ending Station Coord,,Distance,Time Taken,Status of Script,Starting Station (District),Ending Station (District),Med_Income(Starting),Med_Income(Ending)
Kwun Tong,15,Disneyland Resort,55,24.3,12.5,2,28,12.5,2,2,15,15,"22.3117, 114.227","22.3154, 114.0452",,29.2 km,1 hour 4 mins,done,Kwun Tong,Islands,22500,28400
Kwun Tong,15,LOHAS Park,57,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3117, 114.227","22.2957, 114.2689",,8.3 km,27 mins,done,Kwun Tong,Sai Kung,22500,36500
Kwun Tong,15,Hung Hom,64,8.5,3.9,2,10,3.9,2,2,4,4,"22.3117, 114.227","22.3029, 114.1821",,11.7 km,26 mins,done,Kwun Tong,Kowloon City,22500,30000
Kwun Tong,15,Mong Kok East,65,8.5,3.9,2,10,3.9,2,2,4,4,"22.3117, 114.227","22.322, 114.1726",,9.1 km,23 mins,done,Kwun Tong,Yau Tsim Mong,22500,30000
Kwun Tong,15,Tai Wai,67,11,5.4,2,13,5.4,2,2,5.5,5.5,"22.3117, 114.227","22.3733, 114.1782",,10.4 km,25 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Sha Tin,68,11,5.4,2,13,5.4,2,2,5.5,5.5,"22.3117, 114.227","22.3839, 114.188",,13.4 km,33 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Fo Tan,69,11.7,5.9,2,13.5,5.9,2,2,6,6,"22.3117, 114.227","22.3959, 114.1989",,15.2 km,34 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Racecourse,70,19.5,9.9,19.5,21.5,9.9,2,2,12,12,"22.3117, 114.227","22.4011, 114.2034",,16.1 km,46 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,University,71,12.4,6.1,2,14,6.1,2,2,6.5,6.5,"22.3117, 114.227","22.4136, 114.2103",,17.7 km,35 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Tai Po Market,72,13.4,6.9,2,15.5,6.9,2,2,7,7,"22.3117, 114.227","22.4445, 114.1705",,24.1 km,40 mins,done,Kwun Tong,Tai Po,22500,25800
Kwun Tong,15,Tai Wo,73,13.4,6.9,2,15.5,6.9,2,2,7,7,"22.3117, 114.227","22.4506, 114.1609",,25.5 km,45 mins,done,Kwun Tong,Tai Po,22500,25800
Kwun Tong,15,Fanling,74,15,7.6,2,16.5,7.6,2,2,8,8,"22.3117, 114.227","22.4909, 114.1391",,31.6 km,50 mins,done,Kwun Tong,North District,22500,30400
Kwun Tong,15,Sheung Shui,75,15,7.6,2,16.5,7.6,2,2,8,8,"22.3117, 114.227","22.5009, 114.1288",,33.2 km,53 mins,done,Kwun Tong,North District,22500,30400
Kwun Tong,15,Lo Wu,76,46.6,43.7,46.6,49.5,23.7,23.7,23.7,24.5,24.5,"22.3117, 114.227","22.5296, 114.1138",,36.7 km,58 mins,done,Kwun Tong,North District,22500,30400
Kwun Tong,15,Lok Ma Chau,78,46.6,43.7,46.6,49.5,23.7,23.7,23.7,24.5,24.5,"22.3117, 114.227","22.5144, 114.0657",,40.3 km,1 hour 0 mins,done,Kwun Tong,North District,22500,30400
Kwun Tong,15,East Tsim Sha Tsui,80,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3117, 114.227","22.2955, 114.1754",,11.4 km,38 mins,done,Kwun Tong,Yau Tsim Mong,22500,30000
Kwun Tong,15,Che Kung Temple,96,11.1,5.6,2,13,5.6,2,2,6,6,"22.3117, 114.227","22.3748, 114.1861",,11.1 km,25 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Sha Tin Wai,97,11.1,5.6,2,13,5.6,2,2,6,6,"22.3117, 114.227","22.377, 114.195",,12.1 km,27 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,City One,98,11.1,5.6,2,13,5.6,2,2,6,6,"22.3117, 114.227","22.3828, 114.2038",,13.2 km,30 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Shek Mun,99,11.1,5.6,2,13,5.6,2,2,6,6,"22.3117, 114.227","22.3877, 114.2083",,13.9 km,31 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Tai Shui Hang,100,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3117, 114.227","22.4084, 114.2227",,16.9 km,35 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Heng On,101,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3117, 114.227","22.4174, 114.2258",,17.9 km,37 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Ma On Shan,102,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3117, 114.227","22.4247, 114.2316",,19.0 km,42 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Wu Kai Sha,103,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3117, 114.227","22.4291, 114.2438",,20.4 km,41 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Austin,111,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3117, 114.227","22.3053, 114.1661",,12.7 km,33 mins,done,Kwun Tong,Yau Tsim Mong,22500,30000
Kwun Tong,15,Tsuen Wan West,114,12.8,5.9,2,15.5,5.9,2,2,6,6,"22.3117, 114.227","22.3684, 114.1097",,22.2 km,46 mins,done,Kwun Tong,Tsuen Wan,22500,32600
Kwun Tong,15,Kam Sheung Road,115,23.4,11.7,2,26,11.7,2,2,13.5,13.5,"22.3117, 114.227","22.4348, 114.0634",,31.1 km,56 mins,done,Kwun Tong,Tsuen Wan,22500,32600
Kwun Tong,15,Yuen Long,116,24.9,12.6,2,27.5,12.6,2,2,14,14,"22.3117, 114.227","22.4461, 114.0348",,34.7 km,1 hour 0 mins,done,Kwun Tong,Yuen Long,22500,27000
Kwun Tong,15,Long Ping,117,24.9,12.6,2,27.5,12.6,2,2,14,14,"22.3117, 114.227","22.4477, 114.0255",,35.8 km,1 hour 3 mins,done,Kwun Tong,Yuen Long,22500,27000
Kwun Tong,15,Tin Shui Wai,118,24.9,12.6,2,27.5,12.6,2,2,14,14,"22.3117, 114.227","22.4481, 114.0046",,38.1 km,1 hour 5 mins,done,Kwun Tong,Yuen Long,22500,27000
Kwun Tong,15,Siu Hong,119,24.9,12.6,2,27.5,12.6,2,2,14,14,"22.3117, 114.227","22.4118, 113.979",,43.1 km,1 hour 13 mins,done,Kwun Tong,Tuen Mun,22500,25000
Kwun Tong,15,Tuen Mun,120,24.9,12.6,2,27.5,12.6,2,2,14,14,"22.3117, 114.227","22.3949, 113.9731",,45.0 km,1 hour 14 mins,done,Kwun Tong,Tuen Mun,22500,25000
Kwun Tong,15,Sai Ying Pun,81,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2855, 114.1427",,13.6 km,39 mins,done,Kwun Tong,Central and Western,22500,41400
Kwun Tong,15,HKU,82,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2841, 114.1356",,14.7 km,42 mins,done,Kwun Tong,Central and Western,22500,41400
Kwun Tong,15,Kennedy Town,83,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2812, 114.1289",,15.3 km,43 mins,done,Kwun Tong,Central and Western,22500,41400
Kwun Tong,15,Ho Man Tin,84,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3117, 114.227","22.3094, 114.1827",,12.5 km,28 mins,done,Kwun Tong,Yau Tsim Mong,22500,30000
Kwun Tong,15,Whampoa,85,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3117, 114.227","22.305, 114.1896",,13.3 km,30 mins,done,Kwun Tong,Kowloon City,22500,30000
Kwun Tong,15,Ocean Park,86,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2486, 114.1743",,19.7 km,41 mins,done,Kwun Tong,Southern District,22500,32800
Kwun Tong,15,Wong Chuk Hang,87,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2482, 114.1684",,20.6 km,46 mins,done,Kwun Tong,Southern District,22500,32800
Kwun Tong,15,Lei Tung,88,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2407, 114.1565",,22.0 km,48 mins,done,Kwun Tong,Southern District,22500,32800
Kwun Tong,15,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3117, 114.227","22.2429, 114.1487",,22.8 km,48 mins,done,Kwun Tong,Southern District,22500,32800
Kwun Tong,15,Hin Keng,90,11,5.4,2,13,5.4,2,2,5.5,5.5,"22.3117, 114.227","22.364, 114.1708",,9.0 km,21 mins,done,Kwun Tong,Sha Tin,22500,29700
Kwun Tong,15,Kai Tak,91,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3117, 114.227","22.3306, 114.1995",,5.8 km,19 mins,done,Kwun Tong,Kowloon City,22500,30000
Kwun Tong,15,Sung Wong Toi,92,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3117, 114.227","22.3258, 114.1914",,6.8 km,21 mins,done,Kwun Tong,Kowloon City,22500,30000
Kwun Tong,15,To Kwa Wan,93,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3117, 114.227","22.3173, 114.1876",,7.9 km,23 mins,done,Kwun Tong,Kowloon City,22500,30000
Prince Edward,16,Central,1,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2819, 114.1574",,6.5 km,16 mins,done,Yau Tsim Mong,Central and Western,30000,41400
Prince Edward,16,Admiralty,2,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2794, 114.1646",,5.7 km,13 mins,done,Yau Tsim Mong,Central and Western,30000,41400
Prince Edward,16,Tsim Sha Tsui,3,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.2973, 114.1722",,3.2 km,10 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Jordan,4,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3048, 114.1717",,2.4 km,8 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Yau Ma Tei,5,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3137, 114.1698",,1.6 km,8 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Mong Kok,6,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3191, 114.1694",,0.7 km,4 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Shek Kip Mei,7,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3317, 114.1685",,0.9 km,4 mins,done,Yau Tsim Mong,Kowloon City,30000,30000
Prince Edward,16,Kowloon Tong,8,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.337, 114.1762",,2.1 km,7 mins,done,Yau Tsim Mong,Wong Tai Sin,30000,25500
Prince Edward,16,Lok Fu,9,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.338, 114.1871",,3.2 km,8 mins,done,Yau Tsim Mong,Wong Tai Sin,30000,25500
Prince Edward,16,Wong Tai Sin,10,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3417, 114.1938",,4.1 km,10 mins,done,Yau Tsim Mong,Wong Tai Sin,30000,25500
Prince Edward,16,Diamond Hill,11,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3245, 114.1683","22.34, 114.2071",,5.6 km,21 mins,done,Yau Tsim Mong,Wong Tai Sin,30000,25500
Prince Edward,16,Choi Hung,12,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3245, 114.1683","22.3349, 114.209",,5.9 km,14 mins,done,Yau Tsim Mong,Wong Tai Sin,30000,25500
Prince Edward,16,Kowloon Bay,13,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3235, 114.2141",,7.3 km,17 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Ngau Tau Kok,14,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3154, 114.2193",,8.6 km,21 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Kwun Tong,15,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3117, 114.227",,9.4 km,22 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Prince Edward,16,0,0,0,0,0,0,0,0,0,"22.3245, 114.1683","22.3245, 114.1683",,,,,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Sham Shui Po,17,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3308, 114.1623",,1.2 km,5 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Cheung Sha Wan,18,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3354, 114.1563",,2.0 km,6 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Lai Chi Kok,19,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3373, 114.148",,2.8 km,7 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Mei Foo,20,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3376, 114.138",,3.9 km,9 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Lai King,21,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3245, 114.1683","22.3484, 114.1261",,5.9 km,12 mins,done,Yau Tsim Mong,Kwai Tsing,30000,24700
Prince Edward,16,Kwai Fong,22,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3245, 114.1683","22.3568, 114.1278",,6.9 km,14 mins,done,Yau Tsim Mong,Kwai Tsing,30000,24700
Prince Edward,16,Kwai Hing,23,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3632, 114.1312",,7.7 km,15 mins,done,Yau Tsim Mong,Kwai Tsing,30000,24700
Prince Edward,16,Tai Wo Hau,24,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3708, 114.125",,9.0 km,17 mins,done,Yau Tsim Mong,Tsuen Wan,30000,32600
Prince Edward,16,Tsuen Wan,25,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3736, 114.1178",,9.9 km,19 mins,done,Yau Tsim Mong,Tsuen Wan,30000,32600
Prince Edward,16,Sheung Wan,26,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2866, 114.1519",,7.3 km,21 mins,done,Yau Tsim Mong,Central and Western,30000,41400
Prince Edward,16,Wan Chai,27,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2775, 114.1732",,6.7 km,21 mins,done,Yau Tsim Mong,Wan Chai,30000,44100
Prince Edward,16,Causeway Bay,28,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2804, 114.185",,7.9 km,24 mins,done,Yau Tsim Mong,Wan Chai,30000,44100
Prince Edward,16,Tin Hau,29,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2827, 114.1917",,8.8 km,26 mins,done,Yau Tsim Mong,Wan Chai,30000,44100
Prince Edward,16,Fortress Hill,30,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.288, 114.1936",,9.3 km,25 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,North Point,31,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2913, 114.2005",,10.2 km,29 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Quarry Bay,32,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2879, 114.2097",,11.3 km,32 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Tai Koo,33,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2851, 114.2145",,12.4 km,35 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Sai Wan Ho,34,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2821, 114.2219",,12.8 km,32 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Shau Kei Wan,35,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2792, 114.2289",,13.6 km,34 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Heng Fa Chuen,36,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2769, 114.2398",,15.0 km,39 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Chai Wan,37,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3245, 114.1683","22.2644, 114.2368",,16.5 km,41 mins,done,Yau Tsim Mong,Eastern,30000,34300
Prince Edward,16,Lam Tin,38,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3068, 114.233",,10.4 km,26 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Hong Kong,39,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2844, 114.1581",,6.9 km,21 mins,done,Yau Tsim Mong,Central and Western,30000,41400
Prince Edward,16,Kowloon,40,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3043, 114.1615",,4.1 km,17 mins,done,Yau Tsim Mong,Kowloon City,30000,30000
Prince Edward,16,Olympic,41,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3181, 114.1592",,4.8 km,13 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Tsing Yi,42,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.3585, 114.1077",,8.3 km,22 mins,done,Yau Tsim Mong,Tsuen Wan,30000,32600
Prince Edward,16,Tung Chung,43,18.7,9.4,2,21,9.4,2,2,10.5,10.5,"22.3245, 114.1683","22.2893, 113.9414",,27.5 km,39 mins,done,Yau Tsim Mong,Islands,30000,28400
Prince Edward,16,Yau Tong,48,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3245, 114.1683","22.2981, 114.237",,11.3 km,25 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Tiu Keng Leng,49,11,4.9,2,13,4.9,2,2,5,5,"22.3245, 114.1683","22.3042, 114.2524",,13.5 km,30 mins,done,Yau Tsim Mong,Kwun Tong,30000,22500
Prince Edward,16,Tseung Kwan O,50,11,4.9,2,13,4.9,2,2,5,5,"22.3245, 114.1683","22.307, 114.2602",,14.6 km,41 mins,done,Yau Tsim Mong,Sai Kung,30000,36500
Prince Edward,16,Hang Hau,51,11,4.9,2,13,4.9,2,2,5,5,"22.3245, 114.1683","22.315, 114.2642",,15.8 km,41 mins,done,Yau Tsim Mong,Sai Kung,30000,36500
Prince Edward,16,Po Lam,52,11,4.9,2,13,4.9,2,2,5,5,"22.3245, 114.1683","22.3225, 114.2578",,16.6 km,41 mins,done,Yau Tsim Mong,Sai Kung,30000,36500
Prince Edward,16,Nam Cheong,53,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3268, 114.1537",,9.7 km,23 mins,done,Yau Tsim Mong,Sham Shui Po,30000,24300
Prince Edward,16,Sunny Bay,54,15.9,7.7,2,17,7.7,2,2,8,8,"22.3245, 114.1683","22.3318, 114.0288",,17.0 km,29 mins,done,Yau Tsim Mong,Islands,30000,28400
Prince Edward,16,Disneyland Resort,55,22.2,11.1,2,25.5,11.1,2,2,13.5,13.5,"22.3245, 114.1683","22.3154, 114.0452",,20.0 km,43 mins,done,Yau Tsim Mong,Islands,30000,28400
Prince Edward,16,LOHAS Park,57,11,4.9,2,13,4.9,2,2,5,5,"22.3245, 114.1683","22.2957, 114.2689",,17.5 km,45 mins,done,Yau Tsim Mong,Sai Kung,30000,36500
Prince Edward,16,Hung Hom,64,5.9,3.4,2,6,3.4,2,2,3.5,3.5,"22.3245, 114.1683","22.3029, 114.1821",,4.1 km,16 mins,done,Yau Tsim Mong,Kowloon City,30000,30000
Prince Edward,16,Mong Kok East,65,4.9,2.8,2,5,2.8,2,2,3,3,"22.3245, 114.1683","22.322, 114.1726",,1.4 km,5 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Tai Wai,67,8.6,4.6,2,10,4.6,2,2,5,5,"22.3245, 114.1683","22.3733, 114.1782",,6.6 km,18 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Sha Tin,68,8.6,4.6,2,10,4.6,2,2,5,5,"22.3245, 114.1683","22.3839, 114.188",,8.1 km,23 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Fo Tan,69,9.2,5.3,2,10.5,5.3,2,2,5.5,5.5,"22.3245, 114.1683","22.3959, 114.1989",,9.9 km,23 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Racecourse,70,17.1,9.2,17.1,19,9.2,2,2,10.5,10.5,"22.3245, 114.1683","22.4011, 114.2034",,10.7 km,36 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,University,71,9.8,5.4,2,12,5.4,2,2,5.5,5.5,"22.3245, 114.1683","22.4136, 114.2103",,12.4 km,25 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Tai Po Market,72,11.7,6.4,2,13.5,6.4,2,2,6.5,6.5,"22.3245, 114.1683","22.4445, 114.1705",,18.7 km,30 mins,done,Yau Tsim Mong,Tai Po,30000,25800
Prince Edward,16,Tai Wo,73,11.7,6.4,2,13.5,6.4,2,2,6.5,6.5,"22.3245, 114.1683","22.4506, 114.1609",,20.2 km,35 mins,done,Yau Tsim Mong,Tai Po,30000,25800
Prince Edward,16,Fanling,74,12.6,7.1,2,15,7.1,2,2,7.5,7.5,"22.3245, 114.1683","22.4909, 114.1391",,26.3 km,39 mins,done,Yau Tsim Mong,North District,30000,30400
Prince Edward,16,Sheung Shui,75,12.6,7.1,2,15,7.1,2,2,7.5,7.5,"22.3245, 114.1683","22.5009, 114.1288",,27.9 km,43 mins,done,Yau Tsim Mong,North District,30000,30400
Prince Edward,16,Lo Wu,76,44.4,43.1,44.4,47,23.1,23.1,23.1,24.5,24.5,"22.3245, 114.1683","22.5296, 114.1138",,31.4 km,47 mins,done,Yau Tsim Mong,North District,30000,30400
Prince Edward,16,Lok Ma Chau,78,44.4,43.1,44.4,47,23.1,23.1,23.1,24.5,24.5,"22.3245, 114.1683","22.5144, 114.0657",,35.0 km,47 mins,done,Yau Tsim Mong,North District,30000,30400
Prince Edward,16,East Tsim Sha Tsui,80,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.2955, 114.1754",,3.8 km,17 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Che Kung Temple,96,8.7,4.9,2,10,4.9,2,2,5,5,"22.3245, 114.1683","22.3748, 114.1861",,11.6 km,27 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Sha Tin Wai,97,8.7,4.9,2,10,4.9,2,2,5,5,"22.3245, 114.1683","22.377, 114.195",,12.6 km,29 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,City One,98,8.7,4.9,2,10,4.9,2,2,5,5,"22.3245, 114.1683","22.3828, 114.2038",,13.7 km,32 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Shek Mun,99,8.7,4.9,2,10,4.9,2,2,5,5,"22.3245, 114.1683","22.3877, 114.2083",,14.4 km,33 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Tai Shui Hang,100,10.7,6,2,12.5,6,2,2,6,6,"22.3245, 114.1683","22.4084, 114.2227",,17.3 km,37 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Heng On,101,10.7,6,2,12.5,6,2,2,6,6,"22.3245, 114.1683","22.4174, 114.2258",,18.4 km,39 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Ma On Shan,102,10.7,6,2,12.5,6,2,2,6,6,"22.3245, 114.1683","22.4247, 114.2316",,19.5 km,41 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Wu Kai Sha,103,10.7,6,2,12.5,6,2,2,6,6,"22.3245, 114.1683","22.4291, 114.2438",,20.8 km,43 mins,done,Yau Tsim Mong,Sha Tin,30000,29700
Prince Edward,16,Austin,111,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3245, 114.1683","22.3053, 114.1661",,7.0 km,19 mins,done,Yau Tsim Mong,Yau Tsim Mong,30000,30000
Prince Edward,16,Tsuen Wan West,114,8.7,4.3,2,10.5,4.3,2,2,4.5,4.5,"22.3245, 114.1683","22.3684, 114.1097",,8.6 km,21 mins,done,Yau Tsim Mong,Tsuen Wan,30000,32600
Prince Edward,16,Kam Sheung Road,115,18.7,9.4,2,19.5,9.4,2,2,10.5,10.5,"22.3245, 114.1683","22.4348, 114.0634",,17.5 km,31 mins,done,Yau Tsim Mong,Tsuen Wan,30000,32600
Prince Edward,16,Yuen Long,116,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5,"22.3245, 114.1683","22.4461, 114.0348",,21.1 km,35 mins,done,Yau Tsim Mong,Yuen Long,30000,27000
Prince Edward,16,Long Ping,117,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5,"22.3245, 114.1683","22.4477, 114.0255",,22.2 km,39 mins,done,Yau Tsim Mong,Yuen Long,30000,27000
Prince Edward,16,Tin Shui Wai,118,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5,"22.3245, 114.1683","22.4481, 114.0046",,24.4 km,41 mins,done,Yau Tsim Mong,Yuen Long,30000,27000
Prince Edward,16,Siu Hong,119,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5,"22.3245, 114.1683","22.4118, 113.979",,29.5 km,48 mins,done,Yau Tsim Mong,Tuen Mun,30000,25000
Prince Edward,16,Tuen Mun,120,20.7,10.4,2,21.5,10.4,2,2,12.5,12.5,"22.3245, 114.1683","22.3949, 113.9731",,31.4 km,49 mins,done,Yau Tsim Mong,Tuen Mun,30000,25000
Prince Edward,16,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2855, 114.1427",,8.3 km,23 mins,done,Yau Tsim Mong,Central and Western,30000,41400
Prince Edward,16,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3245, 114.1683","22.2841, 114.1356",,9.4 km,28 mins,done,Yau Tsim Mong,Central and Western,30000,41400
